cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id
rlrq1w3m,679437b479c9935751659e00af008d144d0a4c24,PMC,Sex-specific developmental models for Creophilus maxillosus (L.) (Coleoptera: Staphylinidae): searching for larger accuracy of insect age estimates,10.1007/s00414-017-1713-4,PMC5919984,29067493,no-cc,"Differences in size between males and females, called the sexual size dimorphism, are common in insects. These differences may be followed by differences in the duration of development. Accordingly, it is believed that insect sex may be used to increase the accuracy of insect age estimates in forensic entomology. Here, the sex-specific differences in the development of Creophilus maxillosus were studied at seven constant temperatures. We have also created separate developmental models for males and females of C. maxillosus and tested them in a validation study to answer a question whether sex-specific developmental models improve the accuracy of insect age estimates. Results demonstrate that males of C. maxillosus developed significantly longer than females. The sex-specific and general models for the total immature development had the same optimal temperature range and similar developmental threshold but different thermal constant K, which was the largest in the case of the male-specific model and the smallest in the case of the female-specific model. Despite these differences, validation study revealed just minimal and statistically insignificant differences in the accuracy of age estimates using sex-specific and general thermal summation models. This finding indicates that in spite of statistically significant differences in the duration of immature development between females and males of C. maxillosus, there is no increase in the accuracy of insect age estimates while using the sex-specific thermal summation models compared to the general model. Accordingly, this study does not support the use of sex-specific developmental data for the estimation of insect age in forensic entomology. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s00414-017-1713-4) contains supplementary material, which is available to authorized users.",2017-10-24,"Frątczak-Łagiewska, Katarzyna; Matuszewski, Szymon",Int J Legal Med,,,,document_parses/pdf_json/679437b479c9935751659e00af008d144d0a4c24.json,document_parses/pmc_json/PMC5919984.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5919984/,
shkjb3us,,WHO,Stroke in patients with SARS-CoV-2 infection: case series,,,,unk,"BACKGROUND: Italy is one of the most affected countries by the coronavirus disease 2019 (COVID-19). The responsible pathogen is named severe acute respiratory syndrome coronavirus (SARS-CoV-2). The clinical spectrum ranges from asymptomatic infection to severe pneumonia, leading to intensive care unit admission. Evidence of cerebrovascular complications associated with SARS-CoV-2 is limited. We herein report six patients who developed acute stroke during COVID-19 infection. METHODS: A retrospective case series of patients diagnosed with COVID-19 using reverse-transcriptase polymerase chain reaction (RT-PCR) on nasopharyngeal swabs, who developed clinical and neuroimaging evidence of acute stroke during SARS-CoV-2 infection. RESULTS: Six patients were identified (5 men); median age was 69 years (range 57-82). Stroke subtypes were ischemic (4, 67%) and hemorrhagic (2, 33%). All patients but one had pre-existing vascular risk factors. One patient developed encephalopathy prior to stroke, characterized by focal seizures and behavioral abnormalities. COVID-19-related pneumonia was severe (i.e., requiring critical care support) in 5/6 cases (83%). Liver enzyme alteration and lactate dehydrogenase (LDH) elevation were registered in all cases. Four patients (67%) manifested acute kidney failure prior to stroke. Four patients (67%) had abnormal coagulation tests. The outcome was poor in the majority of the patients: five died (83%) and the remaining one (17%) remained severely neurologically affected (mRS: 4). CONCLUSIONS: Both ischemic and hemorrhagic stroke can complicate the course of COVI-19 infection. In our series, stroke developed mostly in patients with severe pneumonia and multiorgan failure, liver enzymes and LDH were markedly increased in all cases, and the outcome was poor.",2020,"Morassi, Mauro; Bagatto, Daniele; Cobelli, Milena; D039,; Agostini, Serena; Gigli, Gian Luigi; Bnà, Claudio; Vogrig, Alberto",J Neurol,,#324327,,,,,218693551.0
4hc2i25r,6642a3a9cff3380628946b0ba6de8b03d9f47278,Medline; PMC,Severe Acute Respiratory Syndrome in a Naval Diver,10.7205/milmed.171.6.491,PMC7110341,16808126.0,no-cc,"Severe acute respiratory syndrome (SARS) is a highly infectious, rapidly progressive, emerging disease. Early diagnosis and preventive measures are key for treatment and minimization of secondary spread. In the context of the armed forces, aggressive containment measures are essential to prevent an outbreak. In this study, we present the first reported case, to our knowledge, of SARS in a naval diver. The special physical requirements for divers and the potential complications associated with deep sea diving necessitate extensive investigation before certification of fitness for diving after SARS. In the early recovery period, potential problems during diving are caused by inadequate lung ventilation in relation to exercise level and increased breathing resistance attributable to weak respiratory muscles, with corresponding risk of hypoxia and hypercapnia, as well as decreased ability to respond to nonrespiratory problems during diving. Problems in the late recovery period include increased risk of diving complications (such as pulmonary barotrauma) resulting from fibrosis and scarring within the lung parenchyma, which are known complications of SARS. From our experience, we suggest that computed tomographic scans of the thorax, lung function tests, and careful follow-up monitoring should play a vital role in the assessment of patients during the convalescent period, before certification of fitness to dive.",2006-06-30,"Chim, Harvey; Kian, Hing Soo; Low, Edwin; Chan, Gregory",Mil Med,,,,document_parses/pdf_json/6642a3a9cff3380628946b0ba6de8b03d9f47278.json,,https://www.ncbi.nlm.nih.gov/pubmed/16808126/,30592892.0
z5f0r1cn,401988aa865c945ba9a920577f8780c67cfeae20,Medline; PMC,Neuropsychiatric manifestations of COVID-19 can be clustered in three distinct symptom categories,10.1038/s41598-020-78050-6,PMC7708626,33262404.0,cc-by,"Several studies have reported clinical manifestations of the new coronavirus disease. However, few studies have systematically evaluated the neuropsychiatric complications of COVID-19. We reviewed the medical records of 201 patients with confirmed COVID-19 (52 outpatients and 149 inpatients) that were treated in a large referral center in Tehran, Iran from March 2019 to May 2020. We used clustering approach to categorize clinical symptoms. One hundred and fifty-one patients showed at least one neuropsychiatric symptom. Limb force reductions, headache followed by anosmia, hypogeusia were among the most common neuropsychiatric symptoms in COVID-19 patients. Hierarchical clustering analysis showed that neuropsychiatric symptoms group together in three distinct groups: anosmia and hypogeusia; dizziness, headache, and limb force reduction; photophobia, mental state change, hallucination, vision and speech problem, seizure, stroke, and balance disturbance. Three non-neuropsychiatric cluster of symptoms included diarrhea and nausea; cough and dyspnea; and fever and weakness. Neuropsychiatric presentations are very prevalent and heterogeneous in patients with coronavirus 2 infection and these heterogeneous presentations may be originating from different underlying mechanisms. Anosmia and hypogeusia seem to be distinct from more general constitutional-like and more specific neuropsychiatric symptoms. Skeletal muscular manifestations might be a constitutional or a neuropsychiatric symptom.",2020-12-01,"Mirfazeli, Fatemeh Sadat; Sarabi-Jamab, Atiye; Jahanbakhshi, Amin; Kordi, Alireza; Javadnia, Parisa; Shariat, Seyed Vahid; Aloosh, Oldooz; Almasi-Dooghaee, Mostafa; Faiz, Seyed Hamid Reza",Sci Rep,,,,document_parses/pdf_json/401988aa865c945ba9a920577f8780c67cfeae20.json,document_parses/pmc_json/PMC7708626.xml.json,https://doi.org/10.1038/s41598-020-78050-6; https://www.ncbi.nlm.nih.gov/pubmed/33262404/,227253417.0
oarucvb8,,Medline,Sensory descriptors which identify neuropathic pain mechanisms in low back pain: a systematic review.,10.1080/03007995.2020.1790349,,32609541.0,unk,"Objective: Descriptors provided by patients with neuropathic low back pain (NLBP) with or without spinally referred leg pain are frequently used by clinicians to help to identify the predominant pain mechanisms. Indeed, many neuropathic screening tools are primarily based on subjective descriptors to determine the presence of neuropathic pain. There is a need to systematically review and analyse the existing evidence to determine the validity of such descriptors in this cohort.Methods: Ten databases were systematically searched. The review adhered to PRISMA and CRD guidelines and included a risk of bias assessment using QUADAS-2. Studies were included if they contained symptom descriptors from a group of NLBP patients +/-leg pain. Studies had to include a reference test to identity neuropathic pain from other pain mechanisms.Results: Eight studies of 3,099 NLBP patients were included. Allodynia and numbness were found to discriminate between NLBP and nociceptive LBP in 4 studies. Autonomic dysfunction, (changes in the colour or appearance of the skin), was also found to discriminate between the groups in 2 studies. Dysesthesia identified NLBP in 5/7 respectively. Results from studies were equivocal regarding pain described as hot/burning cold and paroxysmal pain in people with NLBP.Conclusion: Subjectively reported allodynia and numbness would suggest a neuropathic pain mechanism in LBP. Dysesthesia would raise the suspicion of NLBP. More research is needed to determine if descriptors suggesting autonomic dysfunction can identify NLBP. There is poor consensus on whether other descriptors can identify NLBP.",2020-07-01,"Heraughty, Michelle; Ridehalgh, Colette",Current medical research and opinion,,,,,,https://doi.org/10.1080/03007995.2020.1790349; https://www.ncbi.nlm.nih.gov/pubmed/32609541/,220306129.0
16npbwit,e318dab40db0f2e45437716634226882b0c5a769,BioRxiv; WHO,A negative feedback model to explain regulation of SARS-CoV-2 replication and transcription,10.1101/2020.08.23.263327,,,biorxiv,"Background Coronavirus disease 2019 (COVID-19) is caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Although a preliminary understanding of the replication and transcription mechanisms of SARS-CoV-2 has recently emerged, their regulation remains unclear. Results Based on reanalysis of public data, we propose a negative feedback model to explain the regulation of replication and transcription in—but not limited to—SARS-CoV-2. The key step leading to new discoveries was the identification of the cleavage sites of nsp15—an RNA uridylate-specific endoribonuclease, encoded by CoVs. According to this model, nsp15 regulates the synthesis of subgenomic RNAs (sgRNAs) and genomic RNAs (gRNAs) by cleaving transcription regulatory sequences in the body. The expression level of nsp15 determines the relative proportions of sgRNAs and gRNAs, which in turn change the expression level of nps15 to reach equilibrium between the replication and transcription of CoVs. Conclusions The replication and transcription of CoVs are regulated by a negative feedback mechanism that influences the persistence of CoVs in hosts. Our findings enrich fundamental knowledge in the field of gene expression and its regulation, and provide new clues for future studies. One important clue is that nsp15 may be an important and ideal target for the development of drugs (e.g. uridine derivatives) against CoVs.",2020-08-29,"Gao, Shan; Cheng, Zhi; Jin, Xiufeng; Wang, Fang; Xuan, Yibo; Zhou, Hao; Liu, Chang; Ruan, Jishou; Duan, Guangyou; Li, Xin",bioRxiv,,,,document_parses/pdf_json/e318dab40db0f2e45437716634226882b0c5a769.json,,https://doi.org/10.1101/2020.08.23.263327,221355851.0
5n6b04mx,321af25fcf2c4bae80b5d2c2cde423585fec4a61,Elsevier; Medline; PMC,Cytologic and molecular correlates of SARS-CoV-2 infection of the nasopharynx,10.1016/j.anndiagpath.2020.151565,PMC7340080,32659620.0,no-cc,"Infection by SARS-CoV-2 commonly begins in the nasopharynx, and the cytologic and molecular correlates are not characterized. Fifty-eight cytologic preps (20 oral and 38 from the nasopharynx) were obtained from ten patients and analyzed in a blinded fashion for SARS-CoV-2 spike and envelope protein by immunohistochemistry and viral RNA by in situ hybridization. qRTPCR identified three positive cases and seven controls; the three cases reported mild symptoms that resolved in 2–3 days. Blinded analyses confirmed the presence of the SARS-CoV-2 spike and envelope proteins and viral RNA in the three cases and viral absence in the seven controls. A signal for the positive cases was evident in each nasopharyngeal and none of the oral samples. Viral RNA/proteins localized exclusively to glandular cells and was present in high copy number. Blinded analysis of the cytology documented that the glandular cells infected by SARS-CoV-2 showed marked degeneration with ciliocytophthoria; viral inclusions were not evident. Co-expression analysis showed viral infected cells had increased apoptosis, marked by strong expression of activated caspase 3. Weekly serial testing of two of the cases showed persistence of productive viral infection for up to 2 weeks after symptom onset. It is concluded that the target cell of SARS-CoV-2 in the head and neck region is the glandular cell of the nasal passages, that viral infection is lytic and associated with high copy number that facilitates viral spread. The method outlines a simple, rapid test for productive SARS-CoV-2 based on immunohistochemistry or in situ hybridization of the glandular cells from the nasopharynx.",2020-07-07,"Nuovo, Gerard J.; Magro, Cynthia; Mikhail, Adel",Ann Diagn Pathol,,,,document_parses/pdf_json/321af25fcf2c4bae80b5d2c2cde423585fec4a61.json,document_parses/pmc_json/PMC7340080.xml.json,https://www.sciencedirect.com/science/article/pii/S1092913420301088?v=s5; https://doi.org/10.1016/j.anndiagpath.2020.151565; https://api.elsevier.com/content/article/pii/S1092913420301088; https://www.ncbi.nlm.nih.gov/pubmed/32659620/,220381632.0
io67hn0t,,WHO,Explanatory frameworks and managing randomness,,,,unk,"[ ]In Act IV, ‘Subsidence and retrospection’, ‘incidence of the disease gradually declines’, and questions are raised ‘for retrospective moral judgement’ about ‘what “lasting impact” particular incidents have had and what “lessons” have been learnt Has a heedless society reverted to its accustomed ways of doing things as soon as denial became once more a plausible option?’1 Rosenberg was writing in 1989, in response to AIDS: but many of his observations remain relevant to the challenges of COVID-19 19 Because COVID-19 is a pandemic however the Acts are progressing at a different pace in different countries and not necessarily in strict sequence [ ]in relation to global issues, including those of the pandemic, Keona Jeane Wynne and colleagues, in an extended essay on ‘applying a population-level bioethics lens to palliative care in humanitarian contexts’5 seek to broaden the ‘clinical bioethics perspective’ of recent WHO guidance on palliative care in these contexts, to the perspective of population health: this, they argue, ‘does not concern itself with either individual “duties” (as in clinical bioethics) or overall utility (as in traditional public health) but with equity’ in aiming ‘to reduce and eliminate health-related gaps between groups’ A more theoretical debate, although with significant implications for practice, is conducted in this month’s Feature Article by Philip Reed on ‘Expressivism at the Beginning and End of Life’16 and in the accompanying commentaries 17–22 Analysis of the ‘expressivist’ argument (that practices such as abortion and euthanasia express negative attitudes toward existing persons with disabilities) by Reed and in the commentaries reveals illuminating differences between the strengths and weaknesses of the argument at the different ends of life and also in what is understood by ‘disability’, providing much food for thought by both defenders and critics of expressivism",2020,"Boyd, Kenneth",Journal of Medical Ethics,,#823001,,,,,220687498.0
66jumbir,21a4369f83891bf6975dd916c0aa495d5df8709e,Elsevier; Medline; PMC,Viruses and Asthma,10.1016/j.bbagen.2011.01.012,PMC3130828,21291960.0,green-oa,"BACKGROUND: Viral respiratory infection has long been known to influence the occurrence of asthma exacerbations. Over the last twenty years much effort has been put into clarifying the role that viral respiratory infections play in the eventual development of asthma. SCOPE OF REVIEW: In this review we give a general background of the role of viruses in the processes of asthma exacerbation and asthma induction. We review recent additions to the literature in the last three years with particular focus on clinical and epidemiologic investigations of influenza, rhinovirus, bocavirus, respiratory syncytial virus, and metapneumovirus. MAJOR CONCLUSIONS: The development of asthma emerges from a complex interaction of genetic predisposition and environmental factors with viral infection likely playing a significant role in the effect of environment on asthma inception. GENERAL SIGNIFICANCE: Further understanding of the role that viruses play in asthma exacerbation and inception will contribute to decreased asthma morbidity in the future.",2011-11-01,"Dulek, Daniel E.; Peebles, R. Stokes",Biochimica et Biophysica Acta (BBA) - General Subjects,,,,document_parses/pdf_json/21a4369f83891bf6975dd916c0aa495d5df8709e.json,document_parses/pmc_json/PMC3130828.xml.json,https://www.sciencedirect.com/science/article/pii/S0304416511000316; https://api.elsevier.com/content/article/pii/S0304416511000316; https://www.ncbi.nlm.nih.gov/pubmed/21291960/; https://doi.org/10.1016/j.bbagen.2011.01.012,24831611.0
7xd93aqv,903a916aa919be745e784051093ead1f38c473ef,Medline; PMC,The Molecular Biology of SARS Coronavirus,10.1196/annals.1408.002,PMC7168024,17470909.0,no-cc,"abstract: Severe acute respiratory syndrome (SARS) is the first emerging infectious disease of the 21st century that has been highly transmissible and fatal and was caused by a previously unknown coronavirus (SARS‐CoV). The SARS epidemic in 2003 resulted in more than 8400 SARS cases and approximately 800 deaths. Existing in non‐identified animal reservoirs, SARS‐CoV continues to represent a threat to humans although more than four years have passed since a large outbreak of SARS, and no new cases have been reported. However, we cannot exclude the possibility of reemergence of SARS. It is hence necessary to understand the biology of the SARS‐CoV to deal adequately with the next outbreak, whenever it happens. The SARS‐CoV is a novel coronavirus with a large (∼30 thousand nucleotides) positive‐sense, single‐stranded RNA containing 14 functional open reading frames (ORFs) of which 2 large ORFs constitute the replicase gene which encodes proteins required for viral RNA syntheses. The remaining 12 ORFs encode the 4 structural proteins: spike, membrane, nucleocapsid and envelope; and eight accessory proteins. The viral genome and its expression within the host cell undergoes extensive translational and enzymatic processing to form the 4 structural, 8 accessory and 16 nonstructural proteins. In an effort to understand the molecular mechanisms or capsid assembly and viral pathogenesis, laboratories around the world have adopted a variety of approaches to answering these trivial questions. It has been our effort to consolidate all information known to date about the molecular mechanisms of the SARS‐CoV into this chapter to update our readership on the current status of research.",2007-04-23,"SATIJA, NAMITA; LAL, SUNIL K.",Ann N Y Acad Sci,,,,document_parses/pdf_json/903a916aa919be745e784051093ead1f38c473ef.json,document_parses/pmc_json/PMC7168024.xml.json,https://www.ncbi.nlm.nih.gov/pubmed/17470909/,1287986.0
r9l4nsaa,,Medline,Does electrocautery damage cochlear implants?,10.1097/mao.0000000000000701,,25569366.0,unk,"OBJECTIVES 1) Evaluate the effects of monopolar cautery on cochlear implant devices. 2) Determine whether voltage fluctuations within the cochlear implant adversely affect the cochlear implant devices STUDY DESIGN Two Med-El cochlear implants modified to record voltage difference from the apical and proximal electrodes were implanted into an unembalmed, fresh cadaver. Cautery was applied to the ipsilateral pectoralis major muscle and ipsilateral temporalis muscle at bipolar, monopolar coagulation, and monopolar cut settings of 50 W. The intensity in each modality setting was increased by increments of 10 W to a maximum of 100 W. Integrity testing was performed before, during, and after each cautery setting. Voltage fluctuations were measured during cautery, and maximal voltage changes for each setting were noted. After explantation, devices were returned to the manufacturer for in-depth failure analysis to evaluate for any damage to the devices. SETTING Tertiary medical center. SUBJECTS Cadaveric study. METHODS Basic science laboratory. RESULTS No change in impedance or integrity testing occurred at any cautery setting when applied to either to pectoralis major or temporalis. The maximum voltage change was 22 V. Comprehensive device analysis showed no evidence of device damage from the study. CONCLUSIONS The cochlear implant devices had no evidence of electrical damage by monopolar cautery, even up to levels of 100 W in the temporalis muscle. The maximum voltage change was 22 V, likely resulting from protecting diodes within the implant. Additional study is necessary, but more flexible recommendations regarding electrosurgery in cochlear implant recipients should be considered.",2015,"Jeyakumar, Anita; Jackson, Neal M; Givens, Victoria B; Brickman, Todd M; Arriaga, Moisés A","Otology & neurotology : official publication of the American Otological Society, American Neurotology Society [and] European Academy of Otology and Neurotology",,,,,,https://doi.org/10.1097/mao.0000000000000701; https://www.ncbi.nlm.nih.gov/pubmed/25569366/,5252864.0
9zd08nqn,a60abbb8feb8cd6402bdcc44d8ad2d22ecbf0518,Medline; PMC,"MeCas12a, a Highly Sensitive and Specific System for COVID‐19 Detection",10.1002/advs.202001300,PMC7536916,33042732.0,cc-by,"Cas12a‐based systems, which detect specific nucleic acids via collateral cleavage of reporter DNA, display huge potentials for rapid diagnosis of infectious diseases. Here, the Manganese‐enhanced Cas12a (MeCas12a) system is described, where manganese is used to increase the detection sensitivity up to 13‐fold, enabling the detection of target RNAs as low as five copies. MeCas12a is also highly specific, and is able to distinguish between single nucleotide polymorphisms (SNPs) differing by a single nucleotide. MeCas12a can detect severe acute respiratory syndrome coronavirus 2 (SARS‐CoV‐2) in clinical samples and distinguish between SARS‐CoV‐2 and Middle East respiratory syndrome coronavirus (MERS‐CoV) RNA in simulated samples, thus offering an attractive alternative to other methods for the diagnosis of infectious diseases including COVID‐19 and MERS.",2020-09-23,"Ma, Peixiang; Meng, Qingzhou; Sun, Baoqing; Zhao, Bing; Dang, Lu; Zhong, Mingtian; Liu, Siyuan; Xu, Hongtao; Mei, Hong; Liu, Jia; Chi, Tian; Yang, Guang; Liu, Ming; Huang, Xingxu; Wang, Xinjie",Adv Sci (Weinh),,,,document_parses/pdf_json/a60abbb8feb8cd6402bdcc44d8ad2d22ecbf0518.json,document_parses/pmc_json/PMC7536916.xml.json,https://www.ncbi.nlm.nih.gov/pubmed/33042732/; https://doi.org/10.1002/advs.202001300,222179616.0
9r8z97cl,90e1fa0ebb071013401f8127a1ae1e959a2fd31e,Medline; PMC,Hyperthrombotic Milieu in COVID-19 Patients,10.3390/cells9112392,PMC7694011,33142844.0,cc-by,"COVID-19 infection has protean systemic manifestations. Experience from previous coronavirus outbreaks, including the current SARS-CoV-2, has shown an augmented risk of thrombosis of both macrovasculature and microvasculature. The former involves both arterial and venous beds manifesting as stroke, acute coronary syndrome and venous thromboembolic events. The microvascular thrombosis is an underappreciated complication of SARS-CoV-2 infection with profound implications on the development of multisystem organ failure. The telltale signs of perpetual on-going coagulation and fibrinolytic cascades underscore the presence of diffuse endothelial damage in the patients with COVID-19. These parameters serve as strong predictors of mortality. While summarizing the alterations of various components of thrombosis in patients with COVID-19, this review points to the emerging evidence that implicates the prominent role of the extrinsic coagulation cascade in COVID-19-related coagulopathy. These mechanisms are triggered by widespread endothelial cell damage (endotheliopathy), the dominant driver of macro- and micro-vascular thrombosis in these patients. We also summarize other mediators of thrombosis, clinically relevant nuances such as the occurrence of thromboembolic events despite thromboprophylaxis (breakthrough thrombosis), current understanding of systemic anticoagulation therapy and its risk–benefit ratio. We conclude by emphasizing a need to probe COVID-19-specific mechanisms of thrombosis to develop better risk markers and safer therapeutic targets.",2020-10-31,"Kamel, Mohamed Hassan; Yin, Wenqing; Zavaro, Chris; Francis, Jean M.; Chitalia, Vipul C.",Cells,,,,document_parses/pdf_json/90e1fa0ebb071013401f8127a1ae1e959a2fd31e.json,document_parses/pmc_json/PMC7694011.xml.json,https://doi.org/10.3390/cells9112392; https://www.ncbi.nlm.nih.gov/pubmed/33142844/,226250263.0
ocq0eooi,,Medline,Robotic distal splenopancreatectomy: bridging the gap between pancreatic and minimal access surgery.,10.1007/s11605-010-1214-y,,20458551,unk,"INTRODUCTION Almost 10 years have passed since computer-aided, most commonly known as robotic surgery, has emerged gaining slowly but steadily its place within minimally invasive surgical procedures. Nevertheless, pancreatic surgeons only recently have started incorporating it into current practice. METHODS In this 'how I do it' article, we describe our method for robotic distal splenopancreatectomy, focusing on its technical advantages, as well as its drawbacks. Furthermore, we describe some pitfalls commonly encountered during the procedure and we propose ways to avoid them. CONCLUSION Pancreatic robotic-assisted surgery is offering many practical advantages over the ""classic"" laparoscopic approach. Even though a difficult procedure to master, it may have the potential to establish the concept of minimally invasive surgery in areas where it is nonexistent as in pancreatic surgery.",2010,"Ntourakis, Dimitrios; Marzano, Ettore; Lopez Penza, Patricia Alexandra; Bachellier, Philippe; Jaeck, Daniel; Pessaux, Patrick",Journal of gastrointestinal surgery : official journal of the Society for Surgery of the Alimentary Tract,,,,,,https://doi.org/10.1007/s11605-010-1214-y; https://www.ncbi.nlm.nih.gov/pubmed/20458551/,24287082.0
r45v24ns,,WHO,Combined Point-of-Care Nucleic Acid and Antibody Testing for SARS-CoV-2 following Emergence of D614G Spike Variant,,,,unk,"Rapid COVID-19 diagnosis in the hospital is essential, although this is complicated by 30%-50% of nose/throat swabs being negative by SARS-CoV-2 nucleic acid amplification testing (NAAT). Furthermore, the D614G spike mutant dominates the pandemic and it is unclear how serological tests designed to detect anti-spike antibodies perform against this variant. We assess the diagnostic accuracy of combined rapid antibody point of care (POC) and nucleic acid assays for suspected COVID-19 disease due to either wild-type or the D614G spike mutant SARS-CoV-2. The overall detection rate for COVID-19 is 79.2% (95% CI 57.8-92.9) by rapid NAAT alone. The combined point of care antibody test and rapid NAAT is not affected by D614G and results in very high sensitivity for COVID-19 diagnosis with very high specificity.",2020,"Mlcochova, Petra; Collier, Dami; Ritchie, Allyson; Assennato, Sonny M; Hosmillo, Myra; Goel, Neha; Meng, Bo; Chatterjee, Krishna; Mendoza, Vivien; Temperton, Nigel; Kiss, Leo; James, Leo C; Ciazynska, Katarzyna A; Xiong, Xiaoli; Briggs, John A G; Nathan, James A; Mescia, Federica; Bergamaschi, Laura; Zhang, Hongyi; Barmpounakis, Petros; Demeris, Nikos; Skells, Richard; Lyons, Paul A; Bradley, John; Baker, Steven; Allain, Jean Pierre; Smith, Kenneth G C; Bousfield, Rachel; Wilson, Michael; Sparkes, Dominic; Amoroso, Glenn; Gkrania-Klotsas, Effrosyni; Hardwick, Susie; Boyle, Adrian; Goodfellow, Ian; Gupta, Ravindra K",Cell Rep Med,,#738567,,,,,221406110.0
rpqjysqk,35c523e6b51a7a35be160cce4b499612202cfb90,Medline; PMC,The Role of Genetic Selection on Agonistic Behavior and Welfare of Gestating Sows Housed in Large Semi-Static Groups,10.3390/ani10122299,PMC7762012,33291805.0,cc-by,"SIMPLE SUMMARY: Group-housing of gestating sows is becoming increasingly common worldwide as it offers the sows the opportunity to exercise, display exploratory behaviors, and develop social relationships. Despite its advantages, group-housing as it stands in modern industries also presents several welfare issues such as overt aggression between pen-mates and resulting stress and injuries. To date, breeding companies often largely focused their efforts on genetic selection based on individual production characteristics (e.g., litter size, piglets’ growth, and meat quality) and traditionally ignored the social behaviors and the ability to establish a dominance hierarchy without exacerbated aggression. Hence, the extent to which agonistic behavior differs according to new genetic lines is unknown. The objective of this study was to compare and investigate the influence of two genetic lines on the welfare and performance of sows housed in large semi-static groups (up to 91 animals). While the first genetic line was more aggressive toward pen-mates during gestation, the second had piglets with a lower robustness and survivability. This study raises the difficulty of finding an optimal genetic line, including both positive welfare and productivity outcomes, and points to the urgent need of considering social aspects when developing genetic lines for group-housing. ABSTRACT: Confinement of gestating sows is becoming banished in favor of group-housing in countries worldwide, forcing breeding companies to develop genetic lines adapted for social living. This study aimed at assessing the influence of two genetic lines selected for high performance (HP1, HP2, derived from Landrace × Yorkshire) on welfare and reproductive performance of sows housed in large semi-static groups (20 groups of 46–91 animals) across several parities. To address this, agonistic behaviors were recorded on d0, d2, d27, and d29 post-mixing while body lesions were scored on d1, d26, and d84. Sows’ individual and reproductive performances were also recorded. HP2 sows were more aggressive than HP1 sows since they fought (p = 0.028) and bullied (p = 0.0009) pen-mates more frequently on d0–d2. HP2 sows had more total body lesions throughout gestation than HP1 sows at higher parities (p < 0.0001). Regarding reproductive performance, HP2 sows lost less piglets (p < 0.0001) and tended to wean more piglets (p = 0.067) than HP1 sows. In conclusion, while HP2 sows were the most aggressive, HP1 sows had piglets with lower survivability, which raises ethical issues in both cases and points to the need of considering social aspects when developing genetic lines for group-housing.",2020-12-04,"Brajon, Sophie; Ahloy-Dallaire, Jamie; Devillers, Nicolas; Guay, Frédéric",Animals (Basel),,,,document_parses/pdf_json/35c523e6b51a7a35be160cce4b499612202cfb90.json,document_parses/pmc_json/PMC7762012.xml.json,https://doi.org/10.3390/ani10122299; https://www.ncbi.nlm.nih.gov/pubmed/33291805/,228079458.0
71k71vgt,2bf51c3eaae59f50a4ae4f97fef8a005c63dd1cb,Medline; PMC,Unveiling COVID-19-associated organ-specific cell types and cell-specific pathway cascade,10.1093/bib/bbaa214,PMC7543283,32968798.0,no-cc,"The novel coronavirus or COVID-19 has first been found in Wuhan, China, and became pandemic. Angiotensin-converting enzyme 2 (ACE2) plays a key role in the host cells as a receptor of Spike-I Glycoprotein of COVID-19 which causes final infection. ACE2 is highly expressed in the bladder, ileum, kidney and liver, comparing with ACE2 expression in the lung-specific pulmonary alveolar type II cells. In this study, the single-cell RNAseq data of the five tissues from different humans are curated and cell types with high expressions of ACE2 are identified. Subsequently, the protein–protein interaction networks have been established. From the network, potential biomarkers which can form functional hubs, are selected based on k-means network clustering. It is observed that angiotensin PPAR family proteins show important roles in the functional hubs. To understand the functions of the potential markers, corresponding pathways have been researched thoroughly through the pathway semantic networks. Subsequently, the pathways have been ranked according to their influence and dependency in the network using PageRank algorithm. The outcomes show some important facts in terms of infection. Firstly, renin-angiotensin system and PPAR signaling pathway can play a vital role for enhancing the infection after its intrusion through ACE2. Next, pathway networks consist of few basic metabolic and influential pathways, e.g. insulin resistance. This information corroborate the fact that diabetic patients are more vulnerable to COVID-19 infection. Interestingly, the key regulators of the aforementioned pathways are angiontensin and PPAR family proteins. Hence, angiotensin and PPAR family proteins can be considered as possible therapeutic targets. Contact: sagnik.sen2008@gmail.com, umaulik@cse.jdvu.ac.in Supplementary information: Supplementary data are available online.",2020-09-24,"Dey, Ashmita; Sen, Sagnik; Maulik, Ujjwal",Brief Bioinform,,,,document_parses/pdf_json/2bf51c3eaae59f50a4ae4f97fef8a005c63dd1cb.json,document_parses/pmc_json/PMC7543283.xml.json,https://www.ncbi.nlm.nih.gov/pubmed/32968798/; https://doi.org/10.1093/bib/bbaa214,221888365.0
